# EventID	TrackID	TotalTrackLength_mm	FinalVolume
0	785	3.529	Pb2
0	786	3.584	Pb2
0	787	9.767	Pb2
0	788	9.597	Pb2
0	789	14.552	Pb2
0	790	9.371	Pb2
0	791	5.502	Pb2
0	792	18.121	Pb2
0	793	14.734	Pb2
0	794	6.254	Pb2
0	795	32.624	Pb2
0	796	4.381	Pb2
0	797	3.087	Pb2
0	798	16.466	Pb2
0	799	28.888	Pb2
0	800	3.356	Pb2
0	801	16.135	Pb2
0	802	38.864	Pb2
0	803	22.249	Pb2
0	804	0.804	Pb2
0	805	13.939	Pb2
0	806	21.418	Pb2
0	807	10.355	Pb2
0	808	13.890	Pb2
0	809	10.961	Pb2
0	810	10.653	Pb2
0	811	3.824	Pb2
0	812	15.622	Pb2
0	813	7.471	Pb2
0	814	10.195	Pb2
0	815	7.941	Pb2
0	816	31.809	Pb2
0	817	6.367	Pb2
0	818	15.885	Pb2
0	819	12.150	Pb2
0	820	7.991	Pb2
0	821	25.349	Pb2
0	822	4.801	Pb2
0	823	0.569	Pb2
0	824	2.952	Pb2
0	825	37.753	Pb2
0	826	3.719	Pb2
0	827	13.470	Pb2
0	828	8.221	Pb2
0	829	4.573	Pb2
0	830	15.812	Pb2
0	831	1.519	Pb2
0	832	40.961	Pb2
0	833	9.544	Pb2
0	834	2.058	Pb2
0	835	4.126	Pb2
0	836	12.468	Pb2
0	837	5.770	Pb2
0	838	5.625	Pb2
0	839	29.057	Pb2
0	840	4.403	Pb2
0	841	18.276	Pb2
0	842	0.783	Pb2
0	843	0.098	Pb2
0	844	3.205	Pb2
0	845	1.457	Pb2
0	846	5.523	Pb2
0	847	36.891	Pb2
0	848	11.612	Pb2
0	849	1.474	Pb2
0	850	4.074	Pb2
0	851	16.990	Pb2
0	852	18.010	Pb2
0	853	0.682	Pb2
0	854	17.860	Pb2
0	855	4.458	Pb2
0	856	10.920	Pb2
0	857	5.370	Pb2
0	858	7.364	Pb2
0	859	3.877	Pb2
0	860	5.377	Pb2
0	861	2.252	Pb2
0	862	6.001	Pb2
0	863	6.035	Pb2
0	864	23.580	Pb2
0	865	2.398	Pb2
0	866	5.535	Pb2
0	867	1.547	Pb2
0	868	35.726	Pb2
0	869	8.147	Pb2
0	870	6.195	Pb2
0	871	17.249	Pb2
0	872	1.119	Pb2
0	873	23.796	Pb2
0	874	10.679	Pb2
0	875	8.151	Pb2
0	876	0.887	Pb2
0	877	5.628	Pb2
0	878	7.528	Pb2
0	879	20.604	Pb2
0	880	11.940	Pb2
0	881	13.879	Pb2
0	882	16.503	Pb2
0	883	29.584	Pb2
0	884	15.728	Pb2
0	885	7.031	Pb2
0	886	7.431	Pb2
0	887	13.257	Pb2
0	888	6.718	Pb2
0	889	12.482	Pb2
0	890	8.164	Pb2
0	891	20.693	Pb2
0	892	3.903	Pb2
0	893	37.967	Pb2
0	894	2.933	Pb2
0	895	9.373	Pb2
0	896	17.302	Pb2
0	897	12.615	Pb2
0	898	8.136	Pb2
0	899	2.333	Pb2
0	900	0.856	Pb2
0	901	5.503	Pb2
0	902	2.462	Pb2
0	903	17.881	Pb2
0	904	2.161	Pb2
0	905	21.296	Pb2
0	906	5.469	Pb2
0	907	27.554	Pb2
0	908	27.958	Pb2
0	909	21.152	Pb2
0	910	18.691	Pb2
0	911	6.454	Pb2
0	912	27.071	Pb2
0	913	9.996	Pb2
0	914	0.175	Pb2
0	915	2.896	Pb2
0	916	25.426	Pb2
0	917	13.038	Pb2
0	918	30.665	Pb2
0	919	31.112	Pb2
0	920	18.416	Pb2
0	921	11.176	Pb2
0	922	3.127	Pb2
0	923	8.831	Pb2
0	924	11.110	Pb2
0	925	13.657	Pb2
0	926	2.869	Pb2
0	927	18.359	Pb2
0	928	27.013	Pb2
0	929	0.022	Unknown
0	930	7.455	Pb2
0	931	5.050	Pb2
0	932	2.632	Pb2
0	933	26.734	Pb2
0	934	5.324	Pb2
0	935	3.996	Pb2
0	936	7.644	Pb2
0	937	5.768	Pb2
0	938	0.423	Pb2
0	939	25.495	Pb2
0	940	5.064	Pb2
0	941	11.130	Pb2
0	942	1.288	Pb2
0	943	7.356	Pb2
0	944	1.915	Pb2
0	945	12.979	Pb2
0	946	1.405	Pb2
0	947	23.854	Pb2
0	948	24.711	Pb2
0	949	1.190	Pb2
0	950	7.839	Pb2
0	951	17.707	Pb2
0	952	9.377	Pb2
0	953	1.050	Pb2
0	954	3.597	Pb2
0	955	38.884	Pb2
0	956	7.071	Pb2
0	957	11.240	Pb2
0	958	4.231	Pb2
0	959	9.021	Pb2
0	960	23.765	Pb2
0	961	35.356	Pb2
0	962	22.459	Pb2
0	963	3.904	Pb2
0	964	2.355	Pb2
0	965	10.391	Pb2
0	966	12.588	Pb2
0	967	13.218	Pb2
0	968	3.398	Pb2
0	969	4.018	Pb2
0	970	35.495	Pb2
0	971	10.268	Pb2
0	972	15.864	Pb2
0	973	8.620	Pb2
0	974	1.422	Pb2
0	975	13.543	Pb2
0	976	11.023	Pb2
0	977	22.308	Pb2
0	978	12.335	Pb2
0	979	1.080	Pb2
0	980	5.518	Pb2
0	981	10.402	Pb2
0	982	2.024	Pb2
0	983	3.848	Pb2
0	984	1.969	Pb2
0	985	4.457	Pb2
0	986	2.423	Pb2
0	987	11.265	Pb2
0	988	12.680	Pb2
0	989	11.088	Pb2
0	990	0.128	Pb2
0	991	2.231	Pb2
0	992	15.645	Pb2
0	993	17.279	Pb2
0	994	5.973	Pb2
0	995	19.595	Pb2
0	996	5.582	Pb2
0	997	2.599	Pb2
0	998	13.552	Pb2
0	999	0.631	Pb2
0	1000	5.166	Pb2
